X,Y,wind_id,GID_0,turbines,landscape.area,water,urban,power
651816.936751116,6685677.9001845,6517,DNK,1,2.01061929829747,0,0,
647317.557245816,6684054.48103099,6518,DNK,1,2.01061929829747,0,0,
647052.06059891,6687521.43104761,6519,DNK,1,2.01061929829747,0,0,
647615.715145274,6680025.56218553,6520,DNK,1,2.01061929829747,0,0,
658100.59268219,6686794.60392136,6521,DNK,1,2.01061929829747,0,0,
659621.059772169,6679893.59062318,6522,DNK,1,2.01061929829747,0,0,
662117.168561773,6680542.87840242,6523,DNK,1,2.01061929829747,0,0,
787025.7986044,6674050.13149464,6524,DNK,1,2.01061929829747,0,0,
767285.039231664,6682543.31156631,6525,DNK,1,2.01061929829747,0,0,
719396.060551704,6665485.75466764,6526,DNK,1,2.01061929829747,0,0,
700606.311570678,6657750.58585455,6527,DNK,1,2.01061929829747,0,0,
720035.167514071,6672577.51926687,6528,DNK,1,2.01061929829747,0,0,
742321.810778683,6682675.18741309,6529,DNK,1,2.01061929829747,0,0,
715019.267084481,6667344.34074927,6530,DNK,1,2.01061929829747,0,0,
737682.780330648,6666246.22498204,6531,DNK,1,2.01061929829747,0,0,
692634.362135286,6659901.43243673,6532,DNK,1,2.01061929829747,0,0,
739669.719908824,6662375.58135634,6533,DNK,1,2.01061929829747,0,0,
743030.025394926,6671699.10106922,6534,DNK,1,2.01061929829747,0,0,
742888.568605199,6662364.63596339,6535,DNK,1,2.01061929829747,0,0,
712494.397353284,6666885.16610976,6536,DNK,1,2.01061929829747,0,0,
734548.085154231,6660179.17677134,6537,DNK,1,2.01061929829747,0,0,
723758.24553057,6679774.95711416,6538,DNK,1,2.01061929829747,0,0,
667779.948432472,6670146.06770609,6539,DNK,1,2.01061929829747,0,0,
673080.651915247,6665969.94077107,6540,DNK,1,2.01061929829747,0,0,
670821.888692091,6671547.58134,6541,DNK,1,2.01061929829747,0,0,
622835.295094196,6666703.0082307,6542,DNK,1,2.01061929829747,0,0,
624365.305404824,6662787.86814641,6543,DNK,1,2.01061929829747,0,0,
629660.326013403,6660748.87414165,6544,DNK,1,2.01061929829747,0,0,
629419.71054544,6662069.41017476,6545,DNK,1,2.01061929829747,0,0,
626930.720334077,6669464.89819838,6546,DNK,1,2.01061929829747,0,0,
648619.218996878,6674307.61832276,6547,DNK,1,2.01061929829747,0,0,
654871.252022152,6663854.79279093,6548,DNK,1,2.01061929829747,0,0,
657109.862324436,6671467.85615789,6549,DNK,1,2.01061929829747,0,0,
649889.303949586,6664618.64270696,6550,DNK,1,2.01061929829747,0,0,
660914.554693003,6667629.45451824,6551,DNK,1,2.01061929829747,0,0,
675698.76760769,6658501.16099683,6552,DNK,1,2.01061929829747,0,0,
629967.299280174,6656851.77446111,6553,DNK,1,2.01061929829747,0,0,
665697.375423565,6666324.83412728,6554,DNK,1,2.01061929829747,0,0,
649005.828370026,6659194.02452866,6555,DNK,1,2.01061929829747,0,0,
650161.790728783,6660129.89229211,6556,DNK,1,2.01061929829747,0,0,
661526.400632222,6663705.47346437,6557,DNK,1,2.01061929829747,0,0,
654737.148463267,6655276.6229759,6558,DNK,1,2.01061929829747,0,0,
665692.914227226,6663936.7228684,6559,DNK,1,2.01061929829747,0,0,
664184.430150444,6656456.89569677,6560,DNK,1,2.01061929829747,0,0,
641308.338299676,6654199.06458792,6561,DNK,1,2.01061929829747,0,0,
645543.731634456,6653752.35678342,6562,DNK,1,2.01061929829747,0,0,
667186.959200036,6662198.5009262,6563,DNK,1,2.01061929829747,0,0,
664259.178088218,6662898.0471187,6564,DNK,1,2.01061929829747,0,0,
633039.18293927,6656776.02832386,6565,DNK,1,2.01061929829747,0,0,
2359354.42272689,4608529.07870418,6566,GRC,1,2.01061929829747,0,0,
633078.150615336,6649904.58902916,6567,DNK,1,2.01061929829747,0,0,
659386.809698647,6648264.91863433,6568,DNK,1,2.01061929829747,0,0,
653531.304919047,6646317.065673,6569,DNK,1,2.01061929829747,0,0,
651058.375238658,6652680.71043249,6570,DNK,1,2.01061929829747,0,0,
671709.028379647,6653690.05644392,6571,DNK,1,2.01061929829747,0,0,
664713.058023974,6649834.28202209,6572,DNK,1,2.01061929829747,0,0,
656199.483930666,6650606.06047128,6573,DNK,1,2.01061929829747,0,0,
645934.03917187,6651389.08415552,6574,DNK,1,2.01061929829747,0,0,
651709.552681069,6649373.56021298,6575,DNK,1,2.01061929829747,0,0,
652627.49486541,6649815.84083183,6576,DNK,1,2.01061929829747,0,0,
660975.655852879,6652981.64546399,6577,DNK,1,2.01061929829747,0,0,
653229.039335616,6648793.03945247,6578,DNK,1,2.01061929829747,0,0,
660941.063796695,6649427.20507163,6579,DNK,1,2.01061929829747,0,0,
698283.317117086,6654071.93767859,6580,DNK,1,2.01061929829747,0,0,
771032.08442761,6647275.66396838,6581,DNK,1,2.01061929829747,0,0,
686339.903611662,6647927.87067113,6582,DNK,1,2.01061929829747,0,0,
688541.463026764,6647679.15925365,6583,DNK,1,2.01061929829747,0,0,
719624.266605626,6655297.06237351,6584,DNK,1,2.01061929829747,0,0,
749847.517768353,6651761.02162006,6585,DNK,1,2.01061929829747,0,0,
776249.038290236,6641868.06061302,6586,DNK,1,2.01061929829747,0,0,
723264.857107155,6639922.63361652,6587,DNK,1,2.01061929829747,0,0,
726741.681194408,6642092.98615623,6588,DNK,1,2.01061929829747,0,0,
778169.056635726,6636084.71660163,6589,DNK,1,2.01061929829747,0,0,
733231.888064604,6635360.59408121,6590,DNK,1,2.01061929829747,0,0,
719016.047859591,6643056.01296116,6591,DNK,1,2.01061929829747,0,0,
645611.017731709,6636403.00920151,6592,DNK,1,2.01061929829747,0,0,
647748.092952285,6635594.96713698,6593,DNK,1,2.01061929829747,0,0,
642263.411224737,6635409.79404079,6594,DNK,1,2.01061929829747,0,0,
692934.140684316,6630008.4900972,6595,DNK,1,2.01061929829747,0,0,
648041.690278847,6630540.81874731,6596,DNK,1,2.01061929829747,0,0,
649046.594253144,6634998.27186751,6597,DNK,1,2.01061929829747,0,0,
643811.426163644,6635880.50479829,6598,DNK,1,2.01061929829747,0,0,
688362.910956812,6635659.15311535,6599,DNK,1,2.01061929829747,0,0,
684366.434607474,6636345.80096066,6600,DNK,1,2.01061929829747,0,0,
717000.122847546,6625303.22896351,6601,DNK,1,2.01061929829747,0,0,
664204.978710103,6626190.38495314,6602,DNK,1,2.01061929829747,0,0,
645842.608549827,6621313.55384437,6603,DNK,1,2.01061929829747,0,0,
687405.097221787,6624693.20061468,6604,DNK,1,2.01061929829747,0,0,
638084.340185481,6617373.9050246,6605,DNK,1,2.01061929829747,0,0,
658198.07088315,6621478.52245756,6606,DNK,1,2.01061929829747,0,0,
758744.498915607,6624168.02593224,6607,DNK,1,2.01061929829747,0,0,
634335.032524953,6625150.71018901,6608,DNK,1,2.01061929829747,0,0,
675512.668180785,6618964.88186067,6609,DNK,1,2.01061929829747,0,0,
717645.627061274,6619993.5927785,6610,DNK,1,2.01061929829747,0,0,
745938.038393963,6617769.41926643,6611,DNK,1,2.01061929829747,0,0,
634355.001197264,6619989.07289642,6612,DNK,1,2.01061929829747,0,0,
745065.153611932,6616991.64488518,6613,DNK,1,2.01061929829747,0,0,
662464.993278864,6619945.41100341,6614,DNK,1,2.01061929829747,0,0,
642097.328643355,6624533.53371674,6615,DNK,1,2.01061929829747,0,0,
724186.231047317,6628915.97693009,6616,DNK,1,2.01061929829747,0,0,
672686.289598896,6607398.62345459,6617,DNK,1,2.01061929829747,0,0,
721318.51643101,6612433.39634145,6618,DNK,1,2.01061929829747,0,0,
689995.358069977,6601056.66514772,6619,DNK,1,2.01061929829747,0,0,
689431.392952608,6601751.30674645,6620,DNK,1,2.01061929829747,0,0,
646682.653699971,6605117.12234033,6621,DNK,1,2.01061929829747,0,0,
708877.706868607,6585941.48139528,6622,DNK,1,2.01061929829747,0,0,
733653.640882176,6585192.21972868,6623,DNK,1,2.01061929829747,0,0,
674902.633754957,6570421.65872559,6624,DNK,1,2.01061929829747,0,0,
675257.466325293,6572274.07858726,6625,DNK,1,2.01061929829747,0,0,
666874.409859247,6553528.35315963,6626,DNK,1,2.01061929829747,0,0,
676313.925048384,6554032.36072887,6627,DNK,1,2.01061929829747,0,0,
667386.315643934,6574517.25413989,6628,DNK,1,2.01061929829747,0,0,
740923.928040862,6557840.57664749,6629,DNK,1,2.01061929829747,0,0,
671627.341607528,6556225.79726335,6630,DNK,1,2.01061929829747,0,0,
686697.331850787,6564242.19855433,6631,DNK,1,2.01061929829747,0,0,
673167.460019134,6560379.30259708,6632,DNK,1,2.01061929829747,0,0,
685297.283647804,6551994.7182837,6633,DNK,1,2.01061929829747,0,0,
733061.374303429,6548865.69798962,6634,DNK,1,2.01061929829747,0,0,
667123.379958507,6551381.54954862,6635,DNK,1,2.01061929829747,0,0,
681742.416857155,6551037.28996882,6636,DNK,1,2.01061929829747,0,0,
683664.018966643,6551949.85728856,6637,DNK,1,2.01061929829747,0,0,
684652.7445092,6549315.48638128,6638,DNK,1,2.01061929829747,0,0,
684505.254843402,6552202.12849807,6639,DNK,1,2.01061929829747,0,0,
746230.848522765,6550224.17548742,6640,DNK,1,2.01061929829747,0,0,
713337.17311481,6542451.64263946,6641,DNK,1,2.01061929829747,0,0,
1380295.77669862,6297041.20491185,6642,POL,1,2.01061929829747,0,0,
489480.072477175,6138732.71099862,6643,DEU,1,2.01061929829747,0,0,
805032.445864618,6585164.45434963,6644,DNK,1,2.01061929829747,0,0,
776385.985981721,6599906.63705476,6645,DNK,1,2.01061929829747,0,0,
801553.572047748,6566303.87222339,6646,DNK,1,2.01061929829747,0,0,
824580.331557318,6536886.52022326,6647,DNK,1,2.01061929829747,0,0,
822561.131066381,6562375.52641755,6648,DNK,1,2.01061929829747,0,0,
834167.781131272,6561033.3025967,6649,DNK,1,2.01061929829747,0,0,
819115.112024831,6559593.70633258,6650,DNK,1,2.01061929829747,0,0,
805623.133640285,6573038.53774564,6651,DNK,1,2.01061929829747,0,0,
826978.267157685,6544631.98207732,6652,DNK,1,2.01061929829747,0,0,
765580.47190219,6565483.26970616,6653,DNK,1,2.01061929829747,0,0,
824753.993083777,6532074.23472682,6654,DNK,1,2.01061929829747,0,0,
796363.028696867,6538922.87092517,6655,DNK,1,2.01061929829747,0,0,
824924.814665505,6541691.50854602,6656,DNK,1,2.01061929829747,0,0,
808917.490357944,6565749.54412903,6657,DNK,1,2.01061929829747,0,0,
1588114.84294529,6249163.93276491,6658,POL,1,2.01061929829747,0,0,
1587117.78880562,6249287.66863581,6659,POL,1,2.01061929829747,0,0,
1584615.56648735,6249162.96865614,6660,POL,1,2.01061929829747,0,0,
1158218.89921787,5867620.80906582,6661,AUT,1,2.01061929829747,0,0,
863740.567124866,6642367.53783603,6662,DNK,1,2.01061929829747,0,0,
911769.479547485,6642863.89732496,6663,DNK,1,2.01061929829747,0,0,
937178.595316498,6630810.23176719,6664,DNK,1,2.01061929829747,0,0,
889519.117209188,6629892.12565318,6665,DNK,1,2.01061929829747,0,0,
885601.807202554,6632007.07902386,6666,DNK,1,2.01061929829747,0,0,
881484.010015632,6635511.78692689,6667,DNK,1,2.01061929829747,0,0,
938618.788203528,6654507.0833112,6668,DNK,1,2.01061929829747,0,0,
934683.894805056,6631638.37255772,6669,DNK,1,2.01061929829747,0,0,
849902.253315361,6634476.61320278,6670,DNK,1,2.01061929829747,0,0,
930117.124557707,6634236.35032778,6671,DNK,1,2.01061929829747,0,0,
885049.224022265,6633980.17098264,6672,DNK,1,2.01061929829747,0,0,
952415.339420632,6648416.73098379,6673,DNK,1,2.01061929829747,0,0,
927677.16399044,6653238.04977569,6674,DNK,1,2.01061929829747,0,0,
950260.382384777,6650445.83384222,6675,DNK,1,2.01061929829747,0,0,
692788.149935152,6487333.41400048,6676,DEU,1,2.01061929829747,0,0,
925097.962486434,6615072.07453481,6677,DNK,1,2.01061929829747,0,0,
912029.58499486,6626217.94767835,6678,DNK,1,2.01061929829747,0,0,
874874.249102236,6629073.95871762,6679,DNK,1,2.01061929829747,0,0,
933000.088370927,6616056.6638369,6680,DNK,1,2.01061929829747,0,0,
835760.330870217,6621564.93341141,6681,DNK,1,2.01061929829747,0,0,
898505.555088446,6617006.6128405,6682,DNK,1,2.01061929829747,0,0,
560561.489570062,6376489.22916529,6683,DEU,1,2.01061929829747,0,0,
1372847.77677724,6959454.32181181,6684,SWE,1,2.01061929829747,0,0,
719999.104306768,6512302.8609525,6685,DEU,1,2.01061929829747,0,0,
1760008.14472588,6219893.20083134,6686,POL,1,2.01061929829747,0,0,
1761988.43277112,6220282.72133392,6687,POL,1,2.01061929829747,0,0,
1759361.89605778,6218272.7600832,6688,POL,1,2.01061929829747,0,0,
1761076.5807711,6216961.94708028,6689,POL,1,2.01061929829747,0,0,
340757.882212117,6195279.22151489,6690,BEL,1,2.01061929829747,0,1,
421449.958028819,6304963.1743996,6691,NLD,1,2.01061929829747,0,0,
1003874.8650733,6435421.40363155,6692,DEU,1,2.01061929829747,0,0,
1106375.69263071,6170244.40096782,6693,DEU,1,2.01061929829747,0,0,
845951.226045009,5622672.47543239,6694,ITA,1,2.01061929829747,0,0,
41388.0065374332,6241370.02731427,6695,GBR,1,2.01061929829747,0,0,
612271.03872541,5790876.36699427,6696,CHE,1,2.01061929829747,0,0,
2258532.55855933,4859260.7603689,6697,TUR,1,2.01061929829747,0,0,
955404.180802226,6164197.42612047,6698,DEU,1,2.01061929829747,0,0,
2419433.09178561,4992806.57079578,6699,TUR,1,2.01061929829747,0,0,
2350628.92012971,5162864.01868271,6700,TUR,1,2.01061929829747,0,0,
852489.452554427,6608175.35859605,6701,DNK,1,2.01061929829747,0,0,
847997.557822022,6611229.1988973,6702,DNK,1,2.01061929829747,0,0,
862923.051768316,6610051.69813427,6703,DNK,1,2.01061929829747,0,0,
857924.798544575,6610105.28611051,6704,DNK,1,2.01061929829747,0,0,
854615.256275814,6607584.777246,6705,DNK,1,2.01061929829747,0,0,
852518.969585873,6605551.66536287,6706,DNK,1,2.01061929829747,0,0,
857297.426468194,6605761.66244142,6707,DNK,1,2.01061929829747,0,0,
860380.449120303,6602193.15441885,6708,DNK,1,2.01061929829747,0,0,
1408220.54354495,6248125.90595813,6709,POL,1,2.01061929829747,0,0,
1345055.72524726,5107109.01672858,6710,ITA,1,2.01061929829747,0,0,
842932.656121088,5620845.12496951,6711,ITA,1,2.01061929829747,0,0,
1286730.27941341,5172511.48355658,6712,ITA,1,2.01061929829747,0,0,
2255688.17473676,4821183.53068731,6713,TUR,1,2.01061929829747,0,1,
1372376.55800494,5085806.55375876,6714,ITA,1,2.01061929829747,0,0,
637657.531758611,6054763.170517,6715,DEU,1,2.01061929829747,0,0,
406155.598072183,6193009.13772468,6716,BEL,1,2.01061929829747,0,1,
471916.551966057,6066276.4819363,6717,LUX,1,2.01061929829747,0,0,
2347663.55485968,5143195.50706137,6718,TUR,1,2.01061929829747,0,0,
483977.484055468,6073081.1202217,6719,LUX,1,2.01061929829747,0,0,
1450813.27109959,6326965.45211507,6720,POL,1,2.01061929829747,0,0,
473702.093600621,6066229.71777333,6721,LUX,1,2.01061929829747,0,0,
475050.881170316,6064537.30070851,6722,LUX,1,2.01061929829747,0,0,
480728.226826447,6059313.88832225,6723,LUX,1,2.01061929829747,0,0,
2069021.12891603,6864355.1898491,6724,RUS,1,2.01061929829747,0,0,
748556.815212858,4957175.81128553,6725,ITA,1,2.01061929829747,0,0,
2192931.82856423,5298257.71827889,6726,BGR,1,2.01061929829747,0,0,
834419.615624279,6923314.19385179,6727,NOR,1,2.01061929829747,0,0,
550101.919206213,6405818.36538948,6728,DEU,1,2.01061929829747,0,0,
1327045.4816915,5123501.05486581,6729,ITA,1,2.01061929829747,0,0,
1323209.54141902,5124637.30060983,6730,ITA,1,2.01061929829747,0,0,
1280223.30721891,5076625.71865117,6731,ITA,1,2.01061929829747,0,0,
1097362.80700972,6826417.15502474,6732,SWE,1,2.01061929829747,0,0,
1285839.70904447,5159373.76619437,6733,ITA,1,2.01061929829747,0,0,
662504.601349923,6736370.84242864,6734,DNK,1,2.01061929829747,0,0,
481452.225382267,6081550.06218852,6735,LUX,1,2.01061929829747,0,0,
486513.364583705,6062365.71896451,6736,LUX,1,2.01061929829747,0,0,
865868.799681856,6596030.21125412,6737,DNK,1,2.01061929829747,0,0,
859288.184654511,6597584.75669401,6738,DNK,1,2.01061929829747,0,0,
859342.352973335,6600575.82549287,6739,DNK,1,2.01061929829747,0,0,
223609.462924962,6087028.01875245,6740,FRA,1,2.01061929829747,0,0,
732602.323907676,6675821.59004408,6741,DNK,1,2.01061929829747,0,0,
866535.169205795,6575202.89674065,6742,DNK,1,2.01061929829747,0,0,
927685.230695252,6583222.26620596,6743,DNK,1,2.01061929829747,0,0,
918880.121779728,6583832.55324764,6744,DNK,1,2.01061929829747,0,0,
921993.311573431,6574789.39198838,6745,DNK,1,2.01061929829747,0,0,
908087.820431916,6581028.75758994,6746,DNK,1,2.01061929829747,0,0,
911715.422673188,6557233.61791784,6747,DNK,1,2.01061929829747,0,0,
949818.17892055,6554015.93075143,6748,DNK,1,2.01061929829747,0,0,
953194.937206183,6553266.47192934,6749,DNK,1,2.01061929829747,0,0,
942547.020005853,6548444.01032648,6750,DNK,1,2.01061929829747,0,0,
928494.421556452,6535732.68426104,6751,DNK,1,2.01061929829747,0,0,
931281.426225158,6537697.5974083,6752,DNK,1,2.01061929829747,0,0,
927867.859523012,6537842.81567875,6753,DNK,1,2.01061929829747,0,0,
924835.856890301,6538164.69933868,6754,DNK,1,2.01061929829747,0,0,
914402.026608377,6538493.10282928,6755,DNK,1,2.01061929829747,0,0,
929347.865048631,6537788.79351042,6756,DNK,1,2.01061929829747,0,0,
912389.79240228,6541267.24452616,6757,DNK,1,2.01061929829747,0,0,
923702.79904855,6530965.16420703,6758,DNK,1,2.01061929829747,0,0,
894560.877204753,6524897.59064393,6759,DNK,1,2.01061929829747,0,0,
893375.01980371,6531605.06290547,6760,DNK,1,2.01061929829747,0,0,
900083.636426892,6523027.35522862,6761,DNK,1,2.01061929829747,0,0,
890659.104569833,6525494.92080565,6762,DNK,1,2.01061929829747,0,0,
899588.095470255,6524370.35448468,6763,DNK,1,2.01061929829747,0,0,
904596.970574781,6529093.44399024,6764,DNK,1,2.01061929829747,0,0,
853064.644379801,6541441.35020632,6765,DNK,1,2.01061929829747,0,0,
897771.392808449,6523330.42956096,6766,DNK,1,2.01061929829747,0,0,
856330.231085735,6534588.11833973,6767,DNK,1,2.01061929829747,0,0,
1066718.93303552,6325500.72659353,6768,DEU,1,2.01061929829747,0,0,
1379878.23630163,6417513.57077812,6769,POL,1,2.01061929829747,0,0,
844842.172875469,6876885.4999172,6770,SWE,1,2.01061929829747,0,0,
866069.430984548,6503076.74710751,6771,DEU,1,2.01061929829747,0,0,
704423.599321068,6478165.28158502,6772,DEU,1,2.01061929829747,0,1,
2199471.1349483,5316528.36084907,6773,BGR,1,2.01061929829747,0,0,
2197944.51542562,5315743.24643352,6774,BGR,1,2.01061929829747,0,0,
1053423.92461688,6936468.63662871,6775,SWE,1,2.01061929829747,0,0,
1053411.14166382,6935605.30638253,6776,SWE,1,2.01061929829747,0,0,
1052494.07763453,6936053.85357636,6777,SWE,1,2.01061929829747,0,0,
1798835.1026656,6676050.33937584,6778,LTU,1,2.01061929829747,0,0,
309847.628240175,6177754.92626953,6779,BEL,1,2.01061929829747,0,0,
917817.035425516,6765050.2904092,6780,SWE,1,2.01061929829747,0,0,
564822.523514448,6268271.67838092,6781,DEU,1,2.01061929829747,0,0,
1259533.79019767,5877405.76340741,6782,AUT,1,2.01061929829747,0,0,
1011395.02844338,6270776.32222137,6783,DEU,1,2.01061929829747,0,0,
690947.722308884,6291009.6556284,6784,DEU,1,2.01061929829747,0,1,
823786.304175478,5970493.08813735,6785,DEU,1,2.01061929829747,0,0,
200504.123637058,5595149.82318652,6786,FRA,1,2.01061929829747,0,0,
858592.453807729,6604022.26419821,6787,DNK,1,2.01061929829747,0,0,
1386659.84608348,6423078.86372527,6788,POL,1,2.01061929829747,0,0,
422328.646890289,5529409.48993047,6789,FRA,1,2.01061929829747,0,0,
549026.690767473,6407110.59272548,6790,DEU,1,2.01061929829747,0,0,
2445456.6042232,5036007.90318235,6791,TUR,1,2.01061929829747,0,1,
1747493.12983757,6305945.62388478,6792,POL,1,2.01061929829747,0,0,
1745037.46660683,6312807.25764154,6793,POL,1,2.01061929829747,0,0,
963918.627556073,6456537.93704441,6794,DEU,1,2.01061929829747,0,0,
379332.703677821,6309111.44945976,6795,NLD,1,2.01061929829747,0,1,
572310.278165452,5699597.00566537,6796,CHE,1,2.01061929829747,0,0,
1729659.3265501,5741595.00019739,6797,HUN,1,2.01061929829747,0,0,
1503361.22781254,5449410.11450833,6798,BIH,1,2.01061929829747,0,0,
2278374.06958803,5304564.48763905,6799,BGR,1,2.01061929829747,0,0,
372203.477926547,6212840.26963751,6800,BEL,1,2.01061929829747,0,0,
931566.804039714,6640500.31323676,6801,DNK,1,2.01061929829747,0,0,
1607638.12866854,5623221.25007774,6802,SRB,1,2.01061929829747,0,0,
1535253.72212022,5819645.12132476,6803,HUN,1,2.01061929829747,0,1,
840656.713953748,6882512.61724303,6804,SWE,1,2.01061929829747,0,0,
1725168.99946903,5552138.73879297,6805,SRB,1,2.01061929829747,0,0,
562591.431077604,6203388.42913269,6806,DEU,1,2.01061929829747,0,0,
1550745.33753909,6435756.62764326,6807,POL,1,2.01061929829747,0,0,
1375463.8569436,6290721.86586037,6808,POL,1,2.01061929829747,0,0,
2110845.77154443,5646224.18407247,6809,ROU,1,2.01061929829747,0,0,
999730.114708724,6327974.55650282,6810,DEU,1,2.01061929829747,0,0,
947949.022863255,6786440.90503896,6811,SWE,1,2.01061929829747,0,0,
1115514.60415305,6926225.95335057,6812,SWE,1,2.01061929829747,0,0,
604324.002135674,6270706.95796354,6813,DEU,1,2.01061929829747,0,0,
1051521.91137811,6721390.96705744,6814,SWE,1,2.01061929829747,0,1,
1315855.94639988,6261186.39411776,6815,POL,1,2.01061929829747,0,0,
875340.6124312,6627721.04086784,6816,DNK,1,2.01061929829747,0,0,
598194.740388854,6279003.42814851,6817,DEU,1,2.01061929829747,0,1,
811855.085075011,6993811.15331806,6818,NOR,1,2.01061929829747,0,1,
765999.391962032,6940629.62813916,6819,NOR,1,2.01061929829747,0,0,
935444.208924891,6785814.08270549,6820,SWE,1,2.01061929829747,0,0,
723167.905582004,6439971.24641951,6821,DEU,1,2.01061929829747,0,0,
1546877.16298738,6179343.43388901,6822,POL,1,2.01061929829747,0,0,
342012.487366964,6190960.10289301,6823,BEL,1,2.01061929829747,0,1,
1419367.28930228,6233817.48400962,6824,POL,1,2.01061929829747,0,0,
778477.205272204,6788543.9842998,6825,DNK,1,2.01061929829747,0,0,
751998.037869368,6783263.39864394,6826,DNK,1,2.01061929829747,0,0,
747763.80439129,6779057.26935065,6827,DNK,1,2.01061929829747,0,0,
740742.948246098,6777786.07520292,6828,DNK,1,2.01061929829747,0,0,
761094.127166663,6764661.98222322,6829,DNK,1,2.01061929829747,0,0,
744123.681935624,6757945.14500323,6830,DNK,1,2.01061929829747,0,0,
734591.373803171,6752232.76972613,6831,DNK,1,2.01061929829747,0,0,
705969.039908205,6743352.4038597,6832,DNK,1,2.01061929829747,0,0,
658609.06582053,6739476.26167865,6833,DNK,1,2.01061929829747,0,0,
708536.253589921,6738746.04464773,6834,DNK,1,2.01061929829747,0,0,
762763.343106859,6722097.318612,6835,DNK,1,2.01061929829747,0,0,
753398.009894047,6722164.13007725,6836,DNK,1,2.01061929829747,0,0,
741428.992297431,6722400.94520613,6837,DNK,1,2.01061929829747,0,0,
723433.425419704,6722082.16953188,6838,DNK,1,2.01061929829747,0,0,
641137.514068767,6721632.80649262,6839,DNK,1,2.01061929829747,0,0,
712643.696622805,6720721.57725573,6840,DNK,1,2.01061929829747,0,0,
740460.547588519,6720605.77772279,6841,DNK,1,2.01061929829747,0,0,
761126.706575999,6721252.87288531,6842,DNK,1,2.01061929829747,0,0,
2380078.16316499,4751179.0722221,6843,TUR,1,2.01061929829747,0,0,
2379189.89067266,4751680.00389913,6844,TUR,1,2.01061929829747,0,0,
992228.115228768,6125161.42716462,6845,DEU,1,2.01061929829747,0,1,
1627069.18823848,6694071.32163274,6846,LVA,1,2.01061929829747,0,0,
429307.001461629,6378194.46247474,6847,NLD,1,2.01061929829747,0,0,
428308.114067648,6378389.86874756,6848,NLD,1,2.01061929829747,0,0,
774035.934752269,6413032.85262336,6849,DEU,1,2.01061929829747,0,1,
1772974.9421933,6502063.9519858,6850,LTU,1,2.01061929829747,0,0,
734795.599713545,6720293.6519105,6851,DNK,1,2.01061929829747,0,0,
740072.261836058,6719164.35120968,6852,DNK,1,2.01061929829747,0,0,
761045.328405867,6719660.81643114,6853,DNK,1,2.01061929829747,0,0,
699966.227128639,6716120.47261505,6854,DNK,1,2.01061929829747,0,0,
731061.052690974,6715967.12699297,6855,DNK,1,2.01061929829747,0,0,
756991.685130635,6715228.45864553,6856,DNK,1,2.01061929829747,0,0,
772318.824459922,6716287.53458082,6857,DNK,1,2.01061929829747,0,0,
759047.682372072,6714257.97715428,6858,DNK,1,2.01061929829747,0,0,
730821.009495668,6712863.61167614,6859,DNK,1,2.01061929829747,0,0,
731243.142258186,6714688.34449871,6860,DNK,1,2.01061929829747,0,0,
704611.177570781,6713199.1435263,6861,DNK,1,2.01061929829747,0,0,
707223.416195051,6209959.48598968,6862,DEU,1,2.01061929829747,0,0,
1154333.79952913,5628606.20768253,6863,SVN,1,2.01061929829747,0,0,
870058.489747123,6603142.80785598,6864,DNK,1,2.01061929829747,0,0,
484726.756594724,6110800.28192261,6865,BEL,1,2.01061929829747,0,0,
889992.918920618,6072866.74933898,6866,DEU,1,2.01061929829747,0,0,
451477.80128701,6394971.68572567,6867,NLD,1,2.01061929829747,0,0,
1546350.56993989,6182046.64035915,6868,POL,1,2.01061929829747,0,0,
1512971.68809546,6247019.73080796,6869,POL,1,2.01061929829747,0,0,
2197125.73418355,4654901.92229455,6870,,1,2.01061929829747,0,0,
1172893.98772385,6915099.69769497,6871,SWE,1,2.01061929829747,0,0,
1360293.189076,6429687.92451628,6872,POL,1,2.01061929829747,0,0,
1568718.96510459,6183128.61992754,6873,POL,1,2.01061929829747,0,0,
1570947.82016272,6180888.47064818,6874,POL,1,2.01061929829747,0,0,
1281369.43503143,6385884.82337808,6875,POL,1,2.01061929829747,0,0,
1327943.13996852,5171711.50905328,6876,ITA,1,2.01061929829747,0,0,
1325832.6069119,5171152.70643562,6877,ITA,1,2.01061929829747,0,0,
822307.354751063,6105643.47215063,6878,DEU,1,2.01061929829747,0,0,
1283724.67274854,6382880.0628416,6879,POL,1,2.01061929829747,0,0,
1456407.62394839,5951607.48261839,6880,SVK,1,2.01061929829747,0,0,
1711909.23665534,6306881.44485505,6881,POL,1,2.01061929829747,0,0,
1045667.91020595,5897191.8156169,6882,DEU,1,2.01061929829747,0,0,
1356793.85125186,6358779.78143423,6883,POL,1,2.01061929829747,0,0,
548773.854116415,5868714.80089389,6884,FRA,1,2.01061929829747,0,0,
1472394.25504684,6470121.94099778,6885,POL,1,2.01061929829747,0,0,
42749.0600534121,6277236.15454909,6886,GBR,1,2.01061929829747,0,0,
1479441.8170061,6402781.85052456,6887,POL,1,2.01061929829747,0,0,
1437783.58048551,6301881.92371441,6888,POL,1,2.01061929829747,0,0,
727437.418980067,6710487.22341716,6889,DNK,1,2.01061929829747,0,0,
762354.372669503,6709125.67962165,6890,DNK,1,2.01061929829747,0,0,
720010.225186444,6708496.08292648,6891,DNK,1,2.01061929829747,0,0,
708683.270535655,6706515.70228747,6892,DNK,1,2.01061929829747,0,0,
